rank,company,ticker,cik,fiscal_year,executive_name,title,salary,bonus,stock_awards,option_awards,non_equity_incentive,pension_change,other_comp,total_comp
97,Nucor Corp.,NUE,0000073309,2022,Executive Vice President,,"509,356.00",0.00,0.00,0.00,"1,005,947.00",0.00,"250,000.00","1,340,879.00"
97,Nucor Corp.,NUE,0000073309,2024,Allen C. Behr,,"672,300.00",0.00,0.00,0.00,"3,942,781.00",0.00,"250,000.00","1,127,985.00"
97,Nucor Corp.,NUE,0000073309,2024,Daniel R. Needham,,"672,300.00",0.00,0.00,0.00,"4,224,777.00",0.00,"250,000.00","902,388.00"
97,Nucor Corp.,NUE,0000073309,2023,Executive Vice President,,"614,200.00",0.00,0.00,0.00,"4,275,881.00",0.00,"250,000.00","1,381,950.00"
97,Nucor Corp.,NUE,0000073309,2022,Executive Vice President,,"560,000.00",0.00,0.00,0.00,"4,161,439.00",0.00,"250,000.00","1,310,400.00"
97,Nucor Corp.,NUE,0000073309,2024,K. Rex Query,,"672,300.00",0.00,0.00,0.00,"3,942,781.00",0.00,"250,000.00","1,127,985.00"
97,Nucor Corp.,NUE,0000073309,2023,Executive Vice President,,"614,200.00",0.00,0.00,0.00,"3,844,022.00",0.00,"250,000.00","1,727,438.00"
97,Nucor Corp.,NUE,0000073309,2022,Executive Vice President,,"560,000.00",0.00,0.00,0.00,"3,751,939.00",0.00,"250,000.00","1,638,000.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"John H. Tyson, Chairman of the Board",,"1,212,000.00",0.00,"4,934,847.00","1,500,000.00","5,886,120.00",0.00,"3,991,886.00","17,524,853.00"
98,Tyson Foods Inc.,TSN,0000100493,2024,"John H. Tyson, Chairman of the Board",,"1,212,000.00",0.00,"7,569,245.00","1,681,378.00","4,131,000.00",0.00,"3,810,849.00","18,404,472.00"
98,Tyson Foods Inc.,TSN,0000100493,2023,"John H. Tyson, Chairman of the Board",,"1,212,000.00",0.00,"4,469,093.00","1,500,005.00","315,000.00",0.00,"1,330,914.00","8,827,012.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Donnie King, President and Chief Executive Officer",,"1,662,000.00",0.00,"19,684,637.00","2,943,752.00","9,401,385.00",0.00,"777,795.00","34,469,569.00"
98,Tyson Foods Inc.,TSN,0000100493,2024,"Donnie King, President and Chief Executive Officer",,"1,452,385.00",0.00,"11,676,949.00","3,082,531.00","5,996,586.00",0.00,"564,643.00","22,773,094.00"
98,Tyson Foods Inc.,TSN,0000100493,2023,"Donnie King, President and Chief Executive Officer",,"1,396,615.00",0.00,"8,193,338.00","2,750,006.00","436,154.00",0.00,"404,006.00","13,180,119.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Curt Calaway, Chief Financial Officer",,"687,000.00",0.00,"2,940,681.00","675,003.00","1,737,228.00",0.00,"350,746.00","6,390,658.00"
98,Tyson Foods Inc.,TSN,0000100493,2024,"Curt Calaway, Chief Financial Officer",,"516,057.00",0.00,"528,462.00","84,074.00","876,856.00",0.00,"169,385.00","2,174,834.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Devin Cole, Chief Operating Officer",,"924,039.00",0.00,"2,767,423.00","750,014.00","2,739,030.00",0.00,"378,908.00","7,559,414.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Adam Deckinger, Chief Legal & Administrative Officer",,"737,000.00",0.00,"1,809,444.00","550,003.00","1,997,393.00",0.00,"298,168.00","5,392,008.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Wes Morris, former Group President Poultry",,"850,462.00",0.00,"2,714,166.00","825,011.00","1,872,805.00",0.00,"361,262.00","6,623,706.00"
98,Tyson Foods Inc.,TSN,0000100493,2024,"Wes Morris, former Group President Poultry",,"789,308.00",0.00,"2,284,623.00","840,689.00","1,731,452.00",0.00,"330,753.00","5,976,825.00"
98,Tyson Foods Inc.,TSN,0000100493,2025,"Brady Stewart, former Group President Beef, Pork and Chief Supply Chain Officer",,"891,308.00",0.00,"2,714,166.00","825,011.00",0.00,0.00,"2,274,414.00","6,704,899.00"
98,Tyson Foods Inc.,TSN,0000100493,2024,"Brady Stewart, former Group President Beef, Pork and Chief Supply Chain Officer",,"917,769.00",0.00,"2,284,623.00","840,689.00","2,292,729.00",0.00,"337,710.00","6,673,520.00"
98,Tyson Foods Inc.,TSN,0000100493,2023,"Brady Stewart, former Group President Beef, Pork and Chief Supply Chain Officer",,"568,384.00",0.00,"3,320,000.00",0.00,"155,924.00",0.00,"1,634,973.00","5,679,281.00"
